Id,Title,Body,ImageURLs
77285852,How to only allow unique string literal in array,"export interface IGUser {   biography: string;   id: string;   ig_id: string;   followers_count: number;   follows_count: number;   media_count: number;   name: string;   profile_picture_url: string;   shopping_product_tag_eligibility: boolean;   username: string;   website: string; }  const values: keyof IGUser = ['biography', ''];   How can I implement that I can only allow one instance of biography in the array? ",['https://i.sstatic.net/WfH8Z.png']
77283629,installing nuget from Dockerfile,"My Dockerfile has the next command: RUN apt-get install -y nuget  Yet, I get the next message:  Is there a way to automatically pass all those related questions? ",['https://i.sstatic.net/ZTsvW.png']
77280122,'Initializer element is not a compile-time constant' when assigning a variable,I'm trying to run this code but on the terminal it says 'initializer element is not a compile-time constant:  #include <cs50.h> #include <stdio.h> int main(void) int i = get_int ('first population: ') int j = get_int ('second population: ')  ,['https://i.sstatic.net/fOHZH.png']
77276571,How can I add a symbol panel as in github page in VSCode?,"Since I need many variables I want to track how I am using them in my python code, as I can watch them in the github page, as in the picture in the rigth side:  I've been looking for something similar on the extensions store as well as in the VS Code page, but I haven't been able to find anythig useful. ",['https://i.sstatic.net/eOMSX.png']
77276386,Why is my GET Request getting hung up in Node using Fetch,"getDocuments request never completes/stays pending. What am I missing? App.js import React, { useState, useEffect } from 'react'; import Grid from './Grid'; import apis from '../api/index';  export default function App(props) {    const [documents, setDocuments] = useState([]);    useEffect(() => {      async function initialize() {       await apis.getDocuments().then(documents => {         setDocuments(documents.data.data);       });     }      initialize();   }, []);        return ( <Grid documents={documents} /> ) }  Controller.js const fetch = require('node-fetch');  exports.getDocuments = async (req, res) => {   // added 'return' before fetch   return fetch('EXTERNAL API ENDPOINT', {     method: 'GET',     headers: {""api-key"": ""API KEY""}   })   .then(res => res.json())   .then(json => {     console.log(json);     return json   }).catch(err => console.log(err)); };  also tried this syntax: //  added cors exports.getDocuments = async () => {   console.log(""getting documents..."");    const response = await fetch(URL, {     method: 'GET',     mode: 'cors',     headers: {       ""Content-Type"": ""application/json"",       ""x-api-key"": ""KEY""     }   })    const result = await response.json();   console.log('result', result);   return result;  };  server index.js const express = require('express'); const cors = require('cors');  const { getDocuments } = require('./controllers/Controller');  const router = require('./routes');  const app = express();  //  enable CORS for all origins to allow development with local server app.use(cors({credentials: true, origin: ""http://localhost:3002""}));  app.use('/api', router);  app.get('/', (req, res) => {     res.send('This is the backend/API'); })  app.set('port', process.env.PORT || 4200); const server = app.listen(app.get('port'), () => {   console.log(`Express running on port ${server.address().port}`); });   with server on localhost:  ","['https://i.sstatic.net/KN0GQ.png', 'https://i.sstatic.net/m5ctC.png']"
77276216,"Even though the container's display property is set to flex, it appears that align-items is not functioning as expected","I was working on a CSS challenge, and I encountered an issue. I set display: flex; on the body, and while justify-content is working correctly, align-items is not behaving as expected. I even changed the background color of the body to see if the problem was with the height, but it wasn't the problem. The entire page adopted the new color. Do you have any insights into why I'm experiencing this issue?  I saw some posts about the same issue .However no one gave a correct answe or explains why this happens ! I would appreciate your help and advice. Please keep the conversation respectful, as I believe in seeking assistance rather than criticism. Thank you! Here's the code :   body{   background-color:rebeccapurple;   display:flex;   align-items:flex-end;   justify-content:center;  } div {   width: 100px;   height: 100px;   background: #9CCCDB; } <div></div>     ",['https://i.sstatic.net/jKZu6.png']
77273528,CSS File doesn't show any snippets suggestions,"I created a custom tailwind snippet for .css file and then found out that I have no snippet suggestions in .css file at all. Don't think it relates to the problem but here is tailwind custom snippet in css.json: ""Tailwind base code"": {         ""scope"": ""css"",         ""prefix"": ""twb"",         ""body"": [             ""@tailwind base;"",             ""@tailwind components;"",             ""@tailwind utilities;""             ""$2"",             ""@layer utilities {""             ""    $0"",             ""}""         ]     }  I tried to install CSS Snippets vs code extension - https://marketplace.visualstudio.com/items?itemName=joy-yu.css-snippets to see if those snippets are visible and still nothing:  Nevertheless snippet I provided above is shown when I use it in .scss file:  Here is snippets vs code settings section:  ","['https://i.sstatic.net/e2H7u.png', 'https://i.sstatic.net/KbgCk.png', 'https://i.sstatic.net/LJNP1.png']"
77272166,When to add dbcontext service to startup?,"I have 2 different ""design pattern"" projects in Solution: 1-ChainOfResponsibiltyDesignPattern and 2-RepositoryDesignPattern :  Context of ChainOfResponsibiltyDesignPattern  startup of ChainOfResponsibiltyDesignPattern  context of RepositoryDesignPattern  start of RepositoryDesignPattern  I have 2 different ""design pattern"" projects in Solution: 1-ChainOfResponsibiltyDesignPattern, 2-RepositoryDesignPattern. Both of them have the same framework and 5.0. Although the dbcontext class of both is the same, ""services.AddDbContext(); is not required in the startup configuration file for ChainOfResponsibiltyDesignPattern, while it is required for RepositoryDesignPattern. Why does this happen even though the dbcontext class is the same for both of them? In what cases do we have to wait for the dbcontext service in the configuration? Thanks. ","['https://i.sstatic.net/JCLa6.png', 'https://i.sstatic.net/3otiS.png', 'https://i.sstatic.net/cm5J4.png', 'https://i.sstatic.net/yQhGN.png', 'https://i.sstatic.net/E5iOL.png']"
77271333,How to hide / change Z_Index of Tilemap if Player is colliding/ontop,"I'm new to Godot and am trying to develop a way for hiding a tilemap if the player is currently ontop of, or colliding with it. In practice, I'm basically just trying to have a Roof tile being displayed on houses, and when the player enters the building, the Roof tile will disappear. This could be done by disabling the Visibility option under CanvasItem in the inspector, or changing the Z_index of that tiles Layer to something less than the ground, but I am struggling to figure out how to access those variables within GD Script since I'm pretty new to all this. Any help with being able to access either of these variables and as example have the values change under a func _ready(): for debugging would be appreciated! (If you know of a better way to do this, let me know aswell!) This is Godot 4.0, thanks. I've tried multiple ways of attempting to access these variables but I keep getting errors im not really sure how to solve since I'm new to this language and I can't seem to find any other related topics online. extends TileMap  #@onready var animation_tree = $AnimationTree @onready var tile_map = $TileMap.get(""Layers/Roof"")  func _ready():     tile_map.set_layer_z_index(-5)  extends TileMap   @onready var tile_map = $TileMap.get(""CanvasItem/Visibility"")  func _ready():     tile_map.set(""Visible"", false)   Both provides error: Cannot call method 'get' on null value My Node looks like this, House node contains the walls/windows/ground tiles, and its child Roof contains just the roof tiles.  ",['https://i.sstatic.net/zww7H.png']
77268448,"Chrome (or any) dev tools console is not displaying Javascript ""output"" (console.log) using VS Code","I am using (on a MAC) VS Code with the Live Server extension and Chrome with the developer tools open. What I am expecting to see is a ""Live"" console (console.log) readout (in the CONSOLE tab) of the result of my code when I do a SAVE in VS Code, but this is not happening. I can see my .js file and .html files in the SOURCES tab and they update dynamically as I make changes in VS Code, so something is working, just not the console. I have tried this with Chrome Canary, Firefox Developer Edition and Edge, on both MAC and Windows 10 and the result is always the same - the console doesn't display anything. Since this is failing on every browser and operating system I try, my sense is that I'm missing something fundamental. To be clear, Live Server is working perfectly except for the console. Perhaps it's something in my environment.   ","['https://i.sstatic.net/35ObG.png', 'https://i.sstatic.net/2MeBK.png']"
77262928,in C# a string member of a class failes to be accessed and the IDE throws an error without explaination,"The squiggly red line does not explain what is wrong with this simple code.   making the ""Name"" menber static allows the code to be compiled then why is it that it fails in a similar instantiation of the class?  ","['https://i.sstatic.net/gBzCe.png', 'https://i.sstatic.net/xdp3J.png', 'https://i.sstatic.net/kaEdX.png']"
77262559,404 ERROR POST Request and No Output for GET Request in Java Servlet,"Screenshot ->    package com.example; import javax.servlet.*; import javax.servlet.annotation.WebServlet; import javax.servlet.http.*; import java.io.IOException; import java.io.InputStream; import java.util.Scanner; import com.fasterxml.jackson.databind.JsonNode; import com.fasterxml.jackson.databind.ObjectMapper; import org.apache.http.HttpEntity; import org.apache.http.HttpResponse; import org.apache.http.client.HttpClient; import org.apache.http.client.methods.HttpGet; import org.apache.http.client.methods.HttpPost; import org.apache.http.entity.StringEntity; import org.apache.http.impl.client.HttpClients;  @WebServlet(""/Get"") public class Get extends HttpServlet {     private static final long serialVersionUID = 1L;      public Get() {         super();     }      protected void doGet(HttpServletRequest request, HttpServletResponse response)      throws ServletException, IOException {         String apiUrl = ""http://localhost:8080/Backendtest/Get"";          HttpClient client = HttpClients.createDefault();         HttpGet httpGet = new HttpGet(apiUrl);          // Set headers         httpGet.setHeader(""Content-Type"", ""application/json"");          try {             HttpResponse httpResponse = client.execute(httpGet);             int statusCode = httpResponse.getStatusLine().getStatusCode();              if (statusCode == 200) {                 HttpEntity httpEntity = httpResponse.getEntity();                  if (httpEntity != null) {                     InputStream inputStream = httpEntity.getContent();                      try (Scanner scanner = new Scanner(inputStream, ""UTF-8"")) {                         String jsonString = scanner.useDelimiter(""\\A"").next();                          // Parse JSON using Jackson ObjectMapper                         ObjectMapper objectMapper = new ObjectMapper();                         JsonNode jsonNode = objectMapper.readTree(jsonString);                          System.out.println(""Received JSON response:"");                         System.out.println(jsonNode.toPrettyString());                          // Set response content type and write the JSON response                         response.setContentType(""application/json"");                         response.getWriter().write(jsonNode.toPrettyString());                     }                 }             } else {                 // Handle non-200 status code (e.g., 404)                 response.setStatus(statusCode);                 response.getWriter().write(""Error: Received non-200 status code: "" +              statusCode);             }         } catch (IOException e) {             // Handle exceptions (e.g., network errors)             e.printStackTrace();             response.setStatus(HttpServletResponse.SC_INTERNAL_SERVER_ERROR);             response.getWriter().write(""Error: "" + e.getMessage());         }     }       protected void doPost(HttpServletRequest request, HttpServletResponse response)          throws ServletException, IOException {         String apiUrl = ""http://localhost:8080/Backendtest/Post""; // Replace with the          correct POST endpoint URL          HttpClient client = HttpClients.createDefault();         HttpPost httpPost = new HttpPost(apiUrl);          // Set headers         httpPost.setHeader(""Content-Type"", ""application/json"");          // Create a JSON payload to send in the request body         ObjectMapper objectMapper = new ObjectMapper();         JsonNode requestData = objectMapper.createObjectNode()                 .put(""key1"", ""value1"")                 .put(""key2"", ""value2"");          // Convert the JSON payload to a string and set it as the request body         StringEntity requestEntity = new StringEntity(requestData.toString());         httpPost.setEntity(requestEntity);          try {             HttpResponse httpResponse = client.execute(httpPost);             int statusCode = httpResponse.getStatusLine().getStatusCode();              if (statusCode == 200) {                 // Handle the successful response as you did before                 // ...             } else if (statusCode == 404) {                 // Handle the 404 error                 response.setStatus(HttpServletResponse.SC_NOT_FOUND);                 response.getWriter().write(""Error: The requested resource was not found (404)"");             } else {                 // Handle other non-200 status codes                 response.setStatus(statusCode);                 response.getWriter().write(""Error: Received non-200 status code: "" + statusCode);             }         } catch (IOException e) {             // Handle exceptions (e.g., network errors)             e.printStackTrace();             response.setStatus(HttpServletResponse.SC_INTERNAL_SERVER_ERROR);             response.getWriter().write(""Error: "" + e.getMessage());         }     }       }   For the given java servlet , I tried to execute the localhost url on Postman app to generate output on GET Request in java console and Upon Post request there should be json displayed in POSTMAN app. The Error 404 occurs on POSTMAN app upon Post request. No output is generated in java console for Get request. Screenshot uploaded for the given errors Please help me fix the error in the java code.  ","['https://i.sstatic.net/nOQQN.png', 'https://i.sstatic.net/HGbMY.png']"
77260958,CMake can't find OpenSSL Library,"I am using CMake on WSL:Ubuntu. I cloned the OpenSSL library from github, and here is my CMakeLists.txt file and the error I get when try to build. What am I missing or doing wrong that won't allow it to be found?   ","['https://i.sstatic.net/xnkNb.png', 'https://i.sstatic.net/wucrB.png']"
77255327,I can't validate the response body using cy.intercept in Cypress,"After editing a field in the frontend and saving the edit, I did a cy.intercept in a GET to capture the response and check if the ""maximum_quantity"" attribute was updated to the value 30. But I can't navigate through the response to the ""maximum_quantity"" attribute to check if the value 30 is there. Below is my code and the error message. CODE: cy.intercept('GET', '***/all-offerings?page=0&size=15&not_status=deactivated',).as('max')  cy.wait('@max')   .its(""response.statusCode"")   .should(""eq"", 200)  cy.get('@max')   .then(res => {     expect(res.data[0].items[0].maximum_quantity).to.have.value(30) })  Error message  Json response  ","['https://i.sstatic.net/9GyrH.png', 'https://i.sstatic.net/7t2dv.png']"
77255038,How i can fetch data conditionally in React?,"I'm new to React, and im trying when in the parent component table row is selected, to provide props to the child Modal component, and inside this child component to fetch a data based on the provided props. I created a custom hook useFetch what stores the data, error, loading in state, and just return me a callback what i can call to fetch the data. Is there a way to fetch the data only when props change without using useEffect?    ","['https://i.sstatic.net/3XJZD.png', 'https://i.sstatic.net/LN2cu.png', 'https://i.sstatic.net/K5YRk.png']"
77253705,Comparison between pointer and integer GCC,"I am getting an error and I can't tell why.  Someone else had this error but they said it was because they used double quotes instead of a single quote but when I use a single quote it doesn't fix the issue.  Can someone please tell me why I am still getting this error? P.S. it doesn't stop my code from working, I would just like my code to be error free.  I tried changing the = sign to a double = sign but that doesn't allow my code to work properly.  I thought it might have been because there's an integer someone where but it's all just single characters. ",['https://i.sstatic.net/Y3VDP.png']
77246301,OpenCsv .parse() seems to have parsed correctly but returns empty List,"When I debug the following code, in the last step .parse() I can see my expected value, the arrayList has my expected entry:  but then in the next step, the returned List is empty:  What I expect is that the List is getting filled with my MyWindloadDTOs that I see in the .parse() step. How can it get lost in the return statement?     final String responseString = ""Result 1,Result 2,Zone,Latitude,Longitude,Elevation,Street,ZIP,City,Standard,Annex,Note(s),Legal notice 22.0 m/s,0.30 kN/m<sup>2</sup>,22,59.9257848833493,10.7516773524414,27.54182624816895,Maridalsveien 33E,0175,Oslo,EN 1991-1-4,NS-EN 1991-1-4,Bezogen auf den Ort Oslo<br>Höhenfaktor c<sub>alt</sub> nach NA.4.2(2)P(901.1),Alle Angaben ohne Gewähr""                               final CSVReader reader = new CSVReader(new StringReader(responseString));                 final List<MyWindLoadDTO> windLoadDTOs = new CsvToBeanBuilder<MyWindLoadDTO>(reader)                         .withType(MyWindLoadDTO.class)                         .build()                         .parse();  with this MyWindLoadDTO.class: import com.opencsv.bean.CsvBindByName; import com.opencsv.bean.CsvCustomBindByName; import lombok.AllArgsConstructor; import lombok.Data; import lombok.EqualsAndHashCode; import lombok.NoArgsConstructor;   @AllArgsConstructor @NoArgsConstructor @Data @EqualsAndHashCode public class MyWindLoadDTO {      @CsvCustomBindByName(column = ""Result 1"", converter = MyCsvStringToDoubleConverter.class)     private Double vb;     @CsvCustomBindByName(column = ""Result 2"", converter = MyCsvStringToDoubleConverter.class)     private Double qb;     @CsvBindByName(column = ""Zone"")     private String windZone;     @CsvBindByName(column = ""Latitude"")     private double latitude;     @CsvBindByName(column = ""Longitude"")     private double longitude;     @CsvBindByName(column = ""Elevation"")     private double elevation;     @CsvBindByName(column = ""Street"")     private String street;     @CsvBindByName(column = ""ZIP"")     private String zip;     @CsvBindByName(column = ""City"")     private String city;     @CsvBindByName(column = ""Standard"")     private String standard;     @CsvBindByName(column = ""Annex"")     private String annex;     @CsvBindByName(column = ""Note(s)"")     private String notes;     @CsvBindByName(column = ""Legal notice"")     private String legalNotice;  }  and this MyCsvStringToDoubleConverter.class: import com.opencsv.bean.AbstractBeanField; import com.opencsv.exceptions.CsvConstraintViolationException; import com.opencsv.exceptions.CsvDataTypeMismatchException;  import java.util.regex.Matcher; import java.util.regex.Pattern;   public class MyCsvStringToDoubleConverter extends AbstractBeanField {      final Pattern takeAllUntilFirstSpacePattern = Pattern.compile(""(^\\d+(\\.\\d+)?)"");     @Override     protected Object convert(String value) throws CsvDataTypeMismatchException, CsvConstraintViolationException {         if (value == null || value.equals(""?"") || value.equalsIgnoreCase(""N/A"") || value.equals(""-"")) {             return null;         }         final Matcher matcherQb = takeAllUntilFirstSpacePattern.matcher(value);         // if we find a match, get the first matching String         if (matcherQb.find()) {             return Double.parseDouble(matcherQb.group(1));         }         return null;     } }  ","['https://i.sstatic.net/Ad0xG.png', 'https://i.sstatic.net/ddzv7.png']"
77245975,Get an object's ToString() to show up '\0' for a string that's a null character?,"When one wraps a string into an object and make that object ToString return that string, \0 is never shown: public void Test() {     var a = ""a"";     var b = ""\0"";     var c = new ClassA { Value = a };     var d = new ClassB { Value = b }; }  public class ClassA {     public string Value;      public override string ToString()     {         return Value;     } }  public class ClassB {     public string Value;      public override string ToString()     {         return Value;     } }   How can one get d to show up as b in the debugger? ",['https://i.sstatic.net/kpVuJ.png']
77244845,"I just started Laravel and when creating a controller, the following problem occurs",     No usages found in Project Files.-problem ,"['https://i.sstatic.net/BOiYP.png', 'https://i.sstatic.net/EKjaF.png', 'https://i.sstatic.net/5tr5T.png', 'https://i.sstatic.net/vCkbJ.png', 'https://i.sstatic.net/vThnX.png']"
77243382,Azure AD B2C token enpoint allows access to unknown origins,"I have set up an Azure AD B2C tenant with an API and a SPA client app. I am successfully being redirected to B2C login and login works fine. Now we have a security audit report saying the B2C token endpoint allows access to any origin. So, I thought it would be simple to whitelist my domain in CORS config in B2C. However, I found no single place for CORS configuration (tenant or app registrations or user flows). I spent a whole day looking for this but couldn't figure out how to prevent unknown origins from accessing the B2C token endpoint. I also tried to create a custom policy but couldn't figure out how to specify CORS-related things in the policy. Could anyone please help me out? Below is a request for a token from BurpSuit (or Fiddler). In this, I have replaced the origin with a fake site and see that the endpoint still accepts the origin.  ",['https://i.sstatic.net/mUmrx.png']
77239203,Extracting dynamic file path in Groovy script,"I wanted to get the dynamic file path in Jmeter postprocessor script which write the variable value into that file. With local Jmeter run hardcoded path works fine, but wanted to share this with other teammates and as hardcoded path is not available on there system. getting an issue. I am new to groovy scripting, not sure about the exact solution, help is really appreciated. Hardcoded path: C:/Users/xyz/Perf/src/test/jmeter/testdata.txt , wanted to get it dynamic as per the system it running the jmeter script.  ",['https://i.sstatic.net/ChtXo.png']
77239056,Regex to match multiple sub groups?,"Given the following string: text,text,text,text text,""text,text"",text,text text,text,text,text text,""text,text"",text,""text,text""  How can I match only the commas between quotes?  Context: I'm trying to ""clean"" this data from a CSV file so I can properly split the lines with .split("","") in JS. ",['https://i.sstatic.net/ZRqx3.png']
77238636,Complex sorting over objects and their nested members using Streams,"I have a Arraylist of answers, each answer contains either none or many answerValues. AnswerValues have an id. What I would like to achieve is the following:  Traverse every answer and sort their answerValues by id ascending. Sort answers by the smallest id of one of their answerValues.   What I've tried so far to address 2. is: laneValues.setAnswers(laneValues.getAnswers().stream()                     .sorted((e1, e2) -> e1.getAnswerValues().get(0).getId().compareTo(e2.getAnswerValues().get(0).getId())).toList());  Problem:  the .get(0) throws an NPE if answer has no answerValues. Requires sorting the answerValues by their id for every answer first.  What would the ideal solution look like? ",['https://i.sstatic.net/QMRhZ.png']
77232200,Running an .exe file with arguments using GitHub Actions,"I am trying to run a .exe file that was generated by building the solution using github actions. Problem is the .exe file takes in two arguments -c and -s to run. I was looking at the code where I was getting an exception. please see args.GetUpperBound(0) When running, I get the error as shown in the screenshot below ""System.NullReferenceException"". My likely guess is, I am not passing the arguments correctly. How can I pass in the arguments for the CoreServer.exe file? static int Main(string[] args)         {             int argCount = args.GetUpperBound(0);             bool simulationMode = false; // Properties.Settings.Default.Simulation;             bool verbose = false;             bool logToConsole = false;             const string startupLogName = ""/var/log/corestartup.txt"";             string commandLine = """";             // check command line arguments             for (int i = 0; i <= argCount; i++)              {             //DO Something               }          }  Here is the error I am getting.  Here is my .yml file. Please see Run CoreServer.exe step. I am saying -c -s, but looks like it's not taking in those arguments. name: Test unit tests CI  on:   push:     branches: [ ""dev"" ]   pull_request:     branches: [ ""dev"" ]     jobs:   build:      runs-on: windows-2022      steps:     - uses: actions/checkout@v3      - name: setup Msbuild       uses: microsoft/setup-msbuild@v1.3.1      - name: Setup NuGet       uses: NuGet/setup-nuget@v1.2.0      - name: Navigate to workspace       run: cd $GITHUB_WORKSPACE      - name: Create Build Directory       run: mkdir _build         #Restore NuGet packages for CoreServer and build the Solution.      - name: Restore NuGet packages for CoreServer       run: nuget restore ./Core/CoreServer/CoreServer.sln      - name: Build the CoreServer solution       run: msbuild ./Core/CoreServer/CoreServer.sln /p:DeployOnBuild=True /p:platform=""Any CPU"" /p:configuration=""Debug""  #Restore NuGet packages for CoreClient and build the Solution.      - name: Restore NuGet packages for CoreClient       run: nuget restore ./Core/CoreServer/CoreClient.sln      - name: Build the CoreClient solution       run: msbuild ./Core/CoreServer/CoreClient.sln /p:DeployOnBuild=True /p:platform=""Any CPU"" /p:configuration=""Debug""  #List the files after build      - name: Files after build       run: ls ./Core/CoreServer/Server/CoreServer/Bin/Debug  #Run the CoreServer.exe      - name: Run CoreServer       run: ./Core/CoreServer/Server/CoreServer/Bin/Debug/CoreServer.exe -c -s   #Upload artifact     - name: Upload Artifact        uses: actions/upload-artifact@v3       with:          name: my-artifacts          path: _build/  Edit: In the actions when I try something like Run: ./Core/CoreServer/Server/CoreServer/Bin/Debug/CoreServer.exe --args:-c -s, it says the following:  Edit: When I run it from a Command Prompt using -c and -s arguments, it doesn't give me the error. It shows, Microsoft Windows [Version 10.0.19045.3448] (c) Microsoft Corporation. All rights reserved.  C:\Users\nandukurusai\Desktop\GITSourceCode\Echo65XPlus\Core\CoreServer\Server\CoreServer\bin\Debug>CoreServer.exe -c -s starting... Labcyte Core Server 0.0.5.0 2023-10-05 14:24:42.032,,,ConfigController,Trace,ConfigController,,,,,,""Created Configuration Controller. Simulation-Mode: True"" 2023-10-05 14:24:42.066,,1,InstrumentController,Trace,InstrumentController,,,,,,""Instrument controller - simulation mode: True"" PIC_COMM.so version 0.0.00 ISO:      0.0.0.0 Log:      0.0.0.0 2023-10-05 14:24:42.110,,1,InstrumentController,Info,EventProcessor,,,,,,""Initialize Script Engine..."" 2023-10-05 14:24:43.313,,1,InstrumentController,Info,EventProcessor,,,,,,""Script Engine initialization complete."" Execute Script ID: 12 2023-10-05 14:24:43.313,,1,InstrumentController,Info,EventProcessor,,,,,,""Initialize DAQ components..."" 2023-10-05 14:24:43.352,,1,InstrumentController,Info,EventProcessor,,,,,,""DAQ components initialization complete."" 2023-10-05 14:24:43.353,,1,InstrumentController,Trace,InstrumentDAQ,,,,,,""Set speed of sound through BB-TB interface 2860m/s, thickness 0.8, minThickness ns 421 maxThickness ns 843"" starting cmd server... Starting cmd processor...  Command Processor address:      localhost:3333 loading certificate: C:\Users\nandukurusai\Desktop\GITSourceCode\Echo65XPlus\Core\CoreServer\Server\CoreServer\bin\Debug\Labcyte.pfx; Port 3338 2023-10-05 14:24:43.368 MEM Usage: Working set: 86 MB, Private memory: 75 MB, Peak private memory: 75 MB Starting ssl cmd processor... Waiting for SSL client to connect...  SSL Command Processor address:  localhost:3338 Press x<ENTER> to quit, c<ENTER> for command mode...  Edit: In the C# code I see the follwing, Console.WriteLine(""Press x<ENTER> to quit, c<ENTER> for command mode..."");                         string userString = Console.ReadLine();//line 202                         if (userString.ToLower().Contains(""x""))//line 203                         {                             break;                         }                         else if (userString.ToLower().Contains(""c""))                         {                             CommandMode();                         }  When looking at the (screenshot)error, that is my first screenshot. On github actions, it says error on line 203. Please see the above C# code where in the comments I specified what lines 202 and 203 are. Edit: Upon trying echo c | ./Core/CoreServer/Server/CoreServer/Bin/Debug/CoreServer.exe -c -s, it gives the following error, Run echo c | ./Core/CoreServer/Server/CoreServer/Bin/Debug/CoreServer.exe -c -s ./Core/CoreServer/Server/CoreServer/Bin/Debug/CoreServer.exe: D:\a\_temp\2ac4e9fd-3794-469b-9a7f-b1d98db933ae.ps1:2 Line |    2 |  echo c | ./Core/CoreServer/Server/CoreServer/Bin/Debug/CoreServer.exe …      |           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~      | The term './Core/CoreServer/Server/CoreServer/Bin/Debug/CoreServer.exe' is not recognized as a name of a cmdlet,      | function, script file, or executable program. Check the spelling of the name, or if a path was included, verify      | that the path is correct and try again.  Error: Process completed with exit code 1.  Here is the full workflow I am trying.     name: Test unit tests CI  on:   push:     branches: [ ""dev"" ]   pull_request:     branches: [ ""dev"" ]     jobs:   build:      runs-on: windows-2022      steps:     - uses: actions/checkout@v3      - name: setup Msbuild       uses: microsoft/setup-msbuild@v1.3.1      - name: Setup NuGet       uses: NuGet/setup-nuget@v1.2.0      - name: Navigate to workspace       run: cd $GITHUB_WORKSPACE         #Restore NuGet packages for CoreServer and build the Solution.      - name: Restore NuGet packages for CoreServer       run: nuget restore ./Core/CoreServer/CoreServer.sln      - name: Build the CoreServer solution       run: msbuild ./Core/CoreServer/CoreServer.sln /p:DeployOnBuild=True /p:platform=""Any CPU"" /p:configuration=""Debug""  #Restore NuGet packages for CoreClient and build the Solution.      - name: Restore NuGet packages for CoreClient       run: nuget restore ./Core/CoreServer/CoreClient.sln      - name: Build the CoreClient solution       run: msbuild ./Core/CoreServer/CoreClient.sln /p:DeployOnBuild=True /p:platform=""Any CPU"" /p:configuration=""Debug""  #List the files after build      - name: Files after build       run: ls ./Core/CoreServer/Server/CoreServer/Bin/Debug  #tree for the configuration     - name: tree       run: tree ./Core/CoreServer/Server/CoreServer/Bin/  #Run the CoreServer.exe      - name: Run CoreServer       run: echo c | ./Core/CoreServer/Server/CoreServer/Bin/Debug/CoreServer.exe -c -s  Here is what the tree displays: Run tree ./Core/CoreServer/Server/CoreServer/Bin/ Folder PATH listing for volume Temporary Storage Volume serial number is 00000179 3ECC:30CD D:\A\ECHO65XPLUS\ECHO65XPLUS\CORE\CORESERVER\SERVER\CORESERVER\BIN +---Debug     +---SimulationData  Here is what the Run CoreServer error is displaying Run echo c | ./Core/CoreServer/Server/CoreServer/Bin/Debug/CoreServer.exe -c -s starting... Labcyte Core Server 0.0.5.0 2023-10-05 10:41:21.522,,,ConfigController,Trace,ConfigController,,,,,,""Created Configuration Controller. Simulation-Mode: True"" 2023-10-05 10:41:22.225,,1,InstrumentController,Trace,InstrumentController,,,,,,""Instrument controller - simulation mode: True"" PIC_COMM.so version 0.0.00 ISO:  0.0.0.0 Log:  0.0.0.0 2023-10-05 10:41:22.335,,1,InstrumentController,Info,EventProcessor,,,,,,""Initialize Script Engine..."" 2023-10-05 10:41:27.185,,1,InstrumentController,Info,EventProcessor,,,,,,""Script Engine initialization complete."" Execute Script ID: 7 2023-10-05 10:41:27.185,,1,InstrumentController,Info,EventProcessor,,,,,,""Initialize DAQ components..."" 2023-10-05 10:41:27.295,,1,InstrumentController,Info,EventProcessor,,,,,,""DAQ components initialization complete."" 2023-10-05 10:41:27.295,,1,InstrumentController,Trace,InstrumentDAQ,,,,,,""Set speed of sound through BB-TB interface 2860m/s, thickness 0.8, minThickness ns 421 maxThickness ns 843"" starting cmd server... Starting cmd processor... Command Processor address:  localhost:3333 loading certificate: D:\a\Echo65XPlus\Echo65XPlus\Core\CoreServer\Server\CoreServer\Bin\Debug\Labcyte.pfx; Port 3338 2023-10-05 10:41:27.310 MEM Usage: Working set: 85 MB, Private memory: 75 MB, Peak private memory: 75 MB Starting ssl cmd processor... SSL Command Processor address:  localhost:3338 Press x<ENTER> to quit, c<ENTER> for command mode... Waiting for SSL client to connect... Command mode. Press x to exit command mode Unhandled Exception: System.NullReferenceException: Object reference not set to an instance of an object.    at Labcyte.Core.Server.Program.CommandMode() in D:\a\Echo65XPlus\Echo65XPlus\Core\CoreServer\Server\CoreServer\Program.cs:line 253    at Labcyte.Core.Server.Program.Main(String[] args) in D:\a\Echo65XPlus\Echo65XPlus\Core\CoreServer\Server\CoreServer\Program.cs:line 209 > Error: Process completed with exit code 1.  ","['https://i.sstatic.net/rxeq6.png', 'https://i.sstatic.net/aFp3H.png']"
77230045,"I keep getting Error: ""No such file or directory""","I have a program where I want to access a text file from my program. Even though the code is correct and the file has been created in the same directory, PyCharm is refusing to access it. I want to know how to fix this error. I want to access a text file ""data.txt"" from my program called ""bonus11"". Even though the code is correct and the file has been created in the same directory, the program cannot open it. I have already tried pasting the entire file path.     def get_average():         with open(""data.txt.py"", 'r') as file:             data = file.readlines()         return data               average = get_average()     print(average)  This is code with the file and directory:  I want to know how to access the file named data.txt from the bonus11. I would be thankful for any changes to the code ",['https://i.sstatic.net/mS0MO.png']
77228401,How to disable code completion pop ups in VScode,"What really annoys me is that this menu always appears when typing. It also covers most of the code. For me it is useless. Can you please tell me how to disable it?  I tried to disable this menu myself in the settings, but couldn't. ",['https://i.sstatic.net/LhJAg.png']
